,Date,Time,MidPrice,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1
282,2018-06-01,09:44:07,3.7855,3.785,23715300.0,3.785,11900.0,3.786,297000.0
283,2018-06-01,09:44:10,3.7865,3.786,24012300.0,3.786,3200.0,3.787,3000.0
284,2018-06-01,09:44:13,3.786,3.785,24022400.0,3.785,5000.0,3.787,86500.0
285,2018-06-01,09:44:16,3.7855,3.785,24025400.0,3.784,32100.0,3.787,386600.0
286,2018-06-01,09:44:19,3.7845,3.785,24053800.0,3.784,32100.0,3.785,171600.0
287,2018-06-01,09:44:22,3.7845,3.785,24053800.0,3.784,32100.0,3.785,227600.0
288,2018-06-01,09:44:25,3.7845,3.785,24053800.0,3.784,32200.0,3.785,227600.0
289,2018-06-01,09:44:28,3.7845,3.785,24053800.0,3.784,32200.0,3.785,227600.0
290,2018-06-01,09:44:31,3.7845,3.785,24054900.0,3.784,32200.0,3.785,226500.0
291,2018-06-01,09:44:34,3.7845,3.785,24054900.0,3.784,132200.0,3.785,226500.0
292,2018-06-01,09:44:37,3.7845,3.785,24054900.0,3.784,132200.0,3.785,276500.0
293,2018-06-01,09:44:40,3.7845,3.785,24054900.0,3.784,132200.0,3.785,276500.0
294,2018-06-01,09:44:43,3.7845,3.785,24054900.0,3.784,132200.0,3.785,280400.0
295,2018-06-01,09:44:46,3.7845,3.784,24057800.0,3.784,131300.0,3.785,280400.0
296,2018-06-01,09:44:49,3.7845,3.785,24058100.0,3.784,131300.0,3.785,224100.0
297,2018-06-01,09:44:52,3.7845,3.785,24059300.0,3.784,131400.0,3.785,222900.0
298,2018-06-01,09:44:55,3.7845,3.784,24060100.0,3.784,130600.0,3.785,222900.0
299,2018-06-01,09:44:58,3.7845,3.784,24083200.0,3.784,108800.0,3.785,222900.0
300,2018-06-01,09:45:01,3.7845,3.784,24140300.0,3.784,51700.0,3.785,222900.0
301,2018-06-01,09:45:04,3.7845,3.784,24143400.0,3.784,48600.0,3.785,222900.0
302,2018-06-01,09:45:07,3.7845,3.784,24143400.0,3.784,48600.0,3.785,303000.0
303,2018-06-01,09:45:10,3.784,3.784,24192000.0,3.783,43400.0,3.785,222900.0
304,2018-06-01,09:45:13,3.784,3.785,24196100.0,3.783,40100.0,3.785,222100.0
305,2018-06-01,09:45:16,3.784,3.785,24197000.0,3.783,40100.0,3.785,221200.0
306,2018-06-01,09:45:19,3.784,3.783,24197600.0,3.783,39500.0,3.785,821300.0
307,2018-06-01,09:45:22,3.7824999999999998,3.783,24237100.0,3.782,103000.0,3.783,60500.0
308,2018-06-01,09:45:25,3.7824999999999998,3.782,24243100.0,3.782,98000.0,3.783,59500.0
309,2018-06-01,09:45:28,3.7824999999999998,3.783,24253100.0,3.782,98000.0,3.783,661200.0
310,2018-06-01,09:45:31,3.782,3.783,24355600.0,3.781,190000.0,3.783,756700.0
311,2018-06-01,09:45:34,3.7815000000000003,3.781,24362100.0,3.781,183300.0,3.782,600100.0
312,2018-06-01,09:45:37,3.7815000000000003,3.782,24482100.0,3.781,183300.0,3.782,480100.0
313,2018-06-01,09:45:40,3.7815000000000003,3.782,24482100.0,3.781,191700.0,3.782,131400.0
314,2018-06-01,09:45:43,3.782,3.783,24490400.0,3.781,185400.0,3.783,751700.0
315,2018-06-01,09:45:46,3.7805,3.781,24677800.0,3.78,155400.0,3.781,25700.0
316,2018-06-01,09:45:49,3.7805,3.781,24677900.0,3.78,156000.0,3.781,25600.0
317,2018-06-01,09:45:52,3.782,3.781,24703500.0,3.781,27800.0,3.783,738100.0
318,2018-06-01,09:45:55,3.782,3.781,24718500.0,3.781,18600.0,3.783,700100.0
319,2018-06-01,09:45:58,3.782,3.781,24718500.0,3.781,18600.0,3.783,700100.0
320,2018-06-01,09:46:01,3.7815000000000003,3.781,24718500.0,3.781,36500.0,3.782,300000.0
321,2018-06-01,09:46:04,3.7815000000000003,3.781,24718500.0,3.781,36500.0,3.782,300000.0
322,2018-06-01,09:46:07,3.7815000000000003,3.781,24727800.0,3.781,28200.0,3.782,300000.0
323,2018-06-01,09:46:10,3.7815000000000003,3.781,24727800.0,3.781,33200.0,3.782,300000.0
324,2018-06-01,09:46:13,3.7815000000000003,3.782,24738300.0,3.781,23100.0,3.782,299800.0
325,2018-06-01,09:46:16,3.7815000000000003,3.782,24738300.0,3.781,23100.0,3.782,299800.0
326,2018-06-01,09:46:19,3.7815000000000003,3.782,24738300.0,3.781,23100.0,3.782,299800.0
327,2018-06-01,09:46:22,3.7815000000000003,3.782,24739300.0,3.781,23100.0,3.782,898900.0
328,2018-06-01,09:46:25,3.7815000000000003,3.781,24750900.0,3.781,11700.0,3.782,299300.0
329,2018-06-01,09:46:28,3.7805,3.781,24924300.0,3.78,2000.0,3.781,16800.0
330,2018-06-01,09:46:31,3.7805,3.781,24924300.0,3.78,2000.0,3.781,627400.0
331,2018-06-01,09:46:34,3.7805,3.781,24925300.0,3.78,2000.0,3.781,14700.0
332,2018-06-01,09:46:37,3.7805,3.781,24928300.0,3.78,2300.0,3.781,11700.0
333,2018-06-01,09:46:40,3.7805,3.781,24928300.0,3.78,15300.0,3.781,18400.0
334,2018-06-01,09:46:43,3.7805,3.781,24928300.0,3.78,15400.0,3.781,22600.0
335,2018-06-01,09:46:46,3.7805,3.78,24934800.0,3.78,19900.0,3.781,66600.0
336,2018-06-01,09:46:49,3.7805,3.781,24939800.0,3.78,19900.0,3.781,61600.0
337,2018-06-01,09:46:52,3.7805,3.781,24943000.0,3.78,23900.0,3.781,60400.0
338,2018-06-01,09:46:55,3.7809999999999997,3.782,25008700.0,3.78,38800.0,3.782,296800.0
339,2018-06-01,09:46:58,3.7805,3.78,25013700.0,3.78,34800.0,3.781,16000.0
340,2018-06-01,09:47:01,3.7805,3.78,25013700.0,3.78,34800.0,3.781,16000.0
341,2018-06-01,09:47:04,3.7805,3.781,25018700.0,3.78,46000.0,3.781,21000.0
342,2018-06-01,09:47:07,3.7805,3.781,25019100.0,3.78,56200.0,3.781,20600.0
343,2018-06-01,09:47:10,3.7805,3.779,25119100.0,3.78,5200.0,3.781,20600.0
344,2018-06-01,09:47:13,3.7800000000000002,3.779,25218100.0,3.779,37500.0,3.781,26600.0
345,2018-06-01,09:47:16,3.7805,3.781,25220600.0,3.78,2500.0,3.781,24100.0
346,2018-06-01,09:47:19,3.7805,3.781,25220600.0,3.78,2500.0,3.781,27000.0
347,2018-06-01,09:47:22,3.7805,3.781,25220600.0,3.78,2500.0,3.781,27000.0
348,2018-06-01,09:47:25,3.7815000000000003,3.781,25247600.0,3.781,40000.0,3.782,296800.0
349,2018-06-01,09:47:28,3.7815000000000003,3.781,25247600.0,3.781,11600.0,3.782,296800.0
350,2018-06-01,09:47:31,3.7835,3.782,25546900.0,3.782,37500.0,3.785,311900.0
351,2018-06-01,09:47:34,3.783,3.782,25546900.0,3.782,37500.0,3.784,600100.0
352,2018-06-01,09:47:37,3.7835,3.782,25552400.0,3.782,32000.0,3.785,912000.0
353,2018-06-01,09:47:40,3.7835,3.782,25555400.0,3.782,29000.0,3.785,912000.0
354,2018-06-01,09:47:43,3.783,3.782,25555400.0,3.782,29000.0,3.784,6600.0
355,2018-06-01,09:47:46,3.783,3.782,25559600.0,3.782,39500.0,3.784,6600.0
356,2018-06-01,09:47:49,3.7824999999999998,3.783,25562300.0,3.782,11700.0,3.783,5300.0
357,2018-06-01,09:47:52,3.7824999999999998,3.783,25562300.0,3.782,11900.0,3.783,5300.0
358,2018-06-01,09:47:55,3.7824999999999998,3.783,25562300.0,3.782,11900.0,3.783,5300.0
359,2018-06-01,09:47:58,3.7824999999999998,3.783,25562800.0,3.782,16900.0,3.783,4800.0
360,2018-06-01,09:48:01,3.7824999999999998,3.782,25565000.0,3.782,14700.0,3.783,4800.0
361,2018-06-01,09:48:04,3.7815000000000003,3.782,25572500.0,3.781,8100.0,3.782,2700.0
362,2018-06-01,09:48:07,3.7815000000000003,3.782,25572500.0,3.781,13100.0,3.782,2700.0
363,2018-06-01,09:48:10,3.7815000000000003,3.782,25572500.0,3.781,13100.0,3.782,2700.0
364,2018-06-01,09:48:13,3.7815000000000003,3.781,25575800.0,3.781,9800.0,3.782,7000.0
365,2018-06-01,09:48:16,3.7815000000000003,3.782,25576400.0,3.781,9800.0,3.782,6400.0
366,2018-06-01,09:48:19,3.7815000000000003,3.782,25576400.0,3.781,4800.0,3.782,6400.0
367,2018-06-01,09:48:22,3.7824999999999998,3.782,25582800.0,3.782,28600.0,3.783,609600.0
368,2018-06-01,09:48:25,3.7824999999999998,3.782,25582800.0,3.782,28900.0,3.783,609600.0
369,2018-06-01,09:48:28,3.7824999999999998,3.782,25587300.0,3.782,24400.0,3.783,609600.0
370,2018-06-01,09:48:31,3.7824999999999998,3.782,25587300.0,3.782,25400.0,3.783,609600.0
371,2018-06-01,09:48:34,3.7815000000000003,3.782,25720800.0,3.781,308600.0,3.782,466600.0
372,2018-06-01,09:48:37,3.7815000000000003,3.782,25723800.0,3.781,312600.0,3.782,466700.0
373,2018-06-01,09:48:40,3.7815000000000003,3.781,26023900.0,3.781,12500.0,3.782,467700.0
374,2018-06-01,09:48:43,3.7805,3.781,26037000.0,3.78,46600.0,3.781,487700.0
375,2018-06-01,09:48:46,3.7805,3.781,26043100.0,3.78,43500.0,3.781,484700.0
376,2018-06-01,09:48:49,3.7805,3.781,26047000.0,3.78,43500.0,3.781,480800.0
377,2018-06-01,09:48:52,3.7805,3.781,26052000.0,3.78,43700.0,3.781,475800.0
378,2018-06-01,09:48:55,3.7805,3.781,26052000.0,3.78,28700.0,3.781,475800.0
379,2018-06-01,09:48:58,3.7805,3.781,26152900.0,3.78,29700.0,3.781,374900.0
380,2018-06-01,09:49:01,3.7805,3.781,26174100.0,3.78,28500.0,3.781,359900.0
381,2018-06-01,09:49:04,3.7794999999999996,3.78,26282700.0,3.779,18100.0,3.78,71400.0
382,2018-06-01,09:49:07,3.7794999999999996,3.78,26282700.0,3.779,38700.0,3.78,72400.0
383,2018-06-01,09:49:10,3.7794999999999996,3.78,26298700.0,3.779,38700.0,3.78,56400.0
384,2018-06-01,09:49:13,3.7794999999999996,3.779,26302100.0,3.779,35300.0,3.78,56400.0
385,2018-06-01,09:49:16,3.7800000000000002,3.78,26358500.0,3.779,35300.0,3.781,359900.0
386,2018-06-01,09:49:19,3.7800000000000002,3.781,26358700.0,3.779,55700.0,3.781,359700.0
387,2018-06-01,09:49:22,3.7805,3.779,26360700.0,3.78,8100.0,3.781,159700.0
388,2018-06-01,09:49:25,3.7805,3.779,26360700.0,3.78,8100.0,3.781,159700.0
389,2018-06-01,09:49:28,3.7805,3.779,26360700.0,3.78,23600.0,3.781,159700.0
390,2018-06-01,09:49:31,3.7805,3.781,26365700.0,3.78,5000.0,3.781,154700.0
391,2018-06-01,09:49:34,3.7805,3.781,26365700.0,3.78,5000.0,3.781,154700.0
392,2018-06-01,09:49:37,3.7805,3.781,26365700.0,3.78,9000.0,3.781,154700.0
393,2018-06-01,09:49:40,3.7809999999999997,3.781,26520400.0,3.78,9000.0,3.782,54400.0
394,2018-06-01,09:49:43,3.7805,3.781,26526700.0,3.78,5700.0,3.781,7000.0
395,2018-06-01,09:49:46,3.7805,3.781,26526700.0,3.78,5700.0,3.781,7000.0
396,2018-06-01,09:49:49,3.7805,3.781,26526700.0,3.78,8800.0,3.781,7000.0
397,2018-06-01,09:49:52,3.7805,3.781,26529700.0,3.78,32900.0,3.781,6500.0
398,2018-06-01,09:49:55,3.7805,3.781,26529700.0,3.78,32900.0,3.781,6500.0
399,2018-06-01,09:49:58,3.7815000000000003,3.781,26536200.0,3.781,3600.0,3.782,54400.0
400,2018-06-01,09:50:01,3.7815000000000003,3.781,26536200.0,3.781,486200.0,3.782,54400.0
401,2018-06-01,09:50:04,3.7815000000000003,3.781,26536200.0,3.781,491900.0,3.782,54400.0
402,2018-06-01,09:50:07,3.7815000000000003,3.781,26566600.0,3.781,461500.0,3.782,654500.0
403,2018-06-01,09:50:10,3.7815000000000003,3.781,26566600.0,3.781,461500.0,3.782,656600.0
404,2018-06-01,09:50:13,3.7815000000000003,3.781,26673700.0,3.781,355700.0,3.782,656600.0
405,2018-06-01,09:50:16,3.7815000000000003,3.781,26691800.0,3.781,387600.0,3.782,656600.0
406,2018-06-01,09:50:19,3.7805,3.781,27087100.0,3.78,79800.0,3.781,1200.0
407,2018-06-01,09:50:22,3.7805,3.781,27087100.0,3.78,79800.0,3.781,271200.0
408,2018-06-01,09:50:25,3.7805,3.781,27087100.0,3.78,79800.0,3.781,271200.0
409,2018-06-01,09:50:28,3.7805,3.781,27087400.0,3.78,91100.0,3.781,270900.0
410,2018-06-01,09:50:31,3.7805,3.781,27087400.0,3.78,91100.0,3.781,270900.0
411,2018-06-01,09:50:34,3.7805,3.781,27087400.0,3.78,91100.0,3.781,270900.0
412,2018-06-01,09:50:37,3.7805,3.781,27088400.0,3.78,91100.0,3.781,284900.0
413,2018-06-01,09:50:40,3.7805,3.781,27088400.0,3.78,91100.0,3.781,885000.0
414,2018-06-01,09:50:43,3.7805,3.781,27088400.0,3.78,98000.0,3.781,893300.0
415,2018-06-01,09:50:46,3.7805,3.781,27088400.0,3.78,98000.0,3.781,293200.0
416,2018-06-01,09:50:49,3.7805,3.781,27089400.0,3.78,98000.0,3.781,294200.0
417,2018-06-01,09:50:52,3.7805,3.781,27089400.0,3.78,98200.0,3.781,294200.0
418,2018-06-01,09:50:55,3.7805,3.781,27089400.0,3.78,90800.0,3.781,294200.0
419,2018-06-01,09:50:58,3.7805,3.78,27188900.0,3.78,12400.0,3.781,294200.0
420,2018-06-01,09:51:01,3.7805,3.78,27188900.0,3.78,12400.0,3.781,294200.0
421,2018-06-01,09:51:04,3.7805,3.781,27196300.0,3.78,15100.0,3.781,288800.0
422,2018-06-01,09:51:07,3.7794999999999996,3.78,27227700.0,3.779,154600.0,3.78,219400.0
423,2018-06-01,09:51:10,3.7794999999999996,3.779,27261800.0,3.779,139600.0,3.78,230500.0
424,2018-06-01,09:51:13,3.7794999999999996,3.78,27277800.0,3.779,136300.0,3.78,217800.0
425,2018-06-01,09:51:16,3.7794999999999996,3.78,27277800.0,3.779,151300.0,3.78,217800.0
426,2018-06-01,09:51:19,3.7794999999999996,3.78,27277800.0,3.779,156500.0,3.78,218300.0
427,2018-06-01,09:51:22,3.7794999999999996,3.78,27277800.0,3.779,156500.0,3.78,218100.0
428,2018-06-01,09:51:25,3.7794999999999996,3.779,27282800.0,3.779,151500.0,3.78,218100.0
429,2018-06-01,09:51:28,3.7794999999999996,3.78,27295600.0,3.779,148500.0,3.78,258300.0
430,2018-06-01,09:51:31,3.7805,3.78,27554100.0,3.78,53500.0,3.781,288000.0
431,2018-06-01,09:51:34,3.7800000000000002,3.779,27574100.0,3.779,132200.0,3.781,288000.0
432,2018-06-01,09:51:37,3.7794999999999996,3.779,27641400.0,3.779,64900.0,3.78,500.0
433,2018-06-01,09:51:40,3.7805,3.78,27641900.0,3.78,10800.0,3.781,288000.0
434,2018-06-01,09:51:43,3.7800000000000002,3.781,27658000.0,3.779,60300.0,3.781,290700.0
435,2018-06-01,09:51:46,3.7794999999999996,3.78,27658300.0,3.779,66000.0,3.78,2700.0
436,2018-06-01,09:51:49,3.7805,3.78,27663700.0,3.78,40000.0,3.781,290700.0
437,2018-06-01,09:51:52,3.7805,3.78,27663700.0,3.78,200.0,3.781,290700.0
438,2018-06-01,09:51:55,3.7805,3.781,27667500.0,3.78,200.0,3.781,286900.0
439,2018-06-01,09:51:58,3.7794999999999996,3.78,27668700.0,3.779,372600.0,3.78,4300.0
440,2018-06-01,09:52:01,3.7794999999999996,3.78,27671500.0,3.779,372700.0,3.78,1500.0
441,2018-06-01,09:52:04,3.7805,3.78,27673000.0,3.78,40300.0,3.781,336900.0
442,2018-06-01,09:52:07,3.7805,3.781,27678000.0,3.78,51400.0,3.781,331900.0
443,2018-06-01,09:52:10,3.7805,3.781,27678000.0,3.78,51400.0,3.781,331900.0
444,2018-06-01,09:52:13,3.7805,3.781,27678000.0,3.78,125800.0,3.781,335600.0
445,2018-06-01,09:52:16,3.7805,3.781,27678000.0,3.78,125800.0,3.781,335600.0
446,2018-06-01,09:52:19,3.7805,3.781,27678000.0,3.78,132200.0,3.781,336500.0
447,2018-06-01,09:52:22,3.7805,3.78,27686500.0,3.78,132300.0,3.781,335900.0
448,2018-06-01,09:52:25,3.7805,3.781,27736600.0,3.78,137300.0,3.781,285800.0
449,2018-06-01,09:52:28,3.7815000000000003,3.781,28028300.0,3.781,634100.0,3.782,138100.0
450,2018-06-01,09:52:31,3.7824999999999998,3.782,28176400.0,3.782,30000.0,3.783,255400.0
451,2018-06-01,09:52:34,3.7815000000000003,3.781,28177900.0,3.781,649500.0,3.782,47700.0
452,2018-06-01,09:52:37,3.7815000000000003,3.781,28177900.0,3.781,1049100.0,3.782,47700.0
453,2018-06-01,09:52:40,3.7815000000000003,3.781,28177900.0,3.781,737500.0,3.782,47700.0
454,2018-06-01,09:52:43,3.7824999999999998,3.782,28231300.0,3.782,6600.0,3.783,255400.0
455,2018-06-01,09:52:46,3.7824999999999998,3.782,28231300.0,3.782,84700.0,3.783,255400.0
456,2018-06-01,09:52:49,3.7824999999999998,3.783,28234100.0,3.782,155100.0,3.783,253100.0
457,2018-06-01,09:52:52,3.7824999999999998,3.782,28239700.0,3.782,199700.0,3.783,253100.0
458,2018-06-01,09:52:55,3.7824999999999998,3.782,28260200.0,3.782,179200.0,3.783,253100.0
459,2018-06-01,09:52:58,3.7824999999999998,3.782,28262700.0,3.782,179900.0,3.783,253100.0
460,2018-06-01,09:53:01,3.7824999999999998,3.783,28263900.0,3.782,209900.0,3.783,251900.0
461,2018-06-01,09:53:04,3.7824999999999998,3.783,28273900.0,3.782,209900.0,3.783,241900.0
462,2018-06-01,09:53:07,3.7824999999999998,3.783,28277900.0,3.782,209900.0,3.783,237900.0
463,2018-06-01,09:53:10,3.7824999999999998,3.783,28277900.0,3.782,201800.0,3.783,237900.0
464,2018-06-01,09:53:13,3.7824999999999998,3.783,28279900.0,3.782,203200.0,3.783,241500.0
465,2018-06-01,09:53:16,3.7824999999999998,3.783,28279900.0,3.782,163500.0,3.783,241500.0
466,2018-06-01,09:53:19,3.7824999999999998,3.783,28279900.0,3.782,163500.0,3.783,241500.0
467,2018-06-01,09:53:22,3.7824999999999998,3.782,28281100.0,3.782,162300.0,3.783,841600.0
468,2018-06-01,09:53:25,3.7815,3.782,28413800.0,3.78,78100.0,3.783,841200.0
469,2018-06-01,09:53:28,3.7809999999999997,3.782,28413800.0,3.78,80600.0,3.782,500.0
470,2018-06-01,09:53:31,3.7815,3.783,28414600.0,3.78,80600.0,3.783,840900.0
471,2018-06-01,09:53:34,3.7809999999999997,3.783,28414600.0,3.78,56800.0,3.782,50100.0
472,2018-06-01,09:53:37,3.7815000000000003,3.783,28414600.0,3.781,13300.0,3.782,650200.0
473,2018-06-01,09:53:40,3.7815000000000003,3.781,28418500.0,3.781,10000.0,3.782,649600.0
474,2018-06-01,09:53:43,3.7805,3.781,28434800.0,3.78,61800.0,3.781,5500.0
475,2018-06-01,09:53:46,3.7805,3.781,28434800.0,3.78,61800.0,3.781,5500.0
476,2018-06-01,09:53:49,3.7809999999999997,3.781,28444800.0,3.78,61800.0,3.782,653700.0
477,2018-06-01,09:53:52,3.7809999999999997,3.781,28444800.0,3.78,61800.0,3.782,653700.0
478,2018-06-01,09:53:55,3.7815000000000003,3.781,28444800.0,3.781,50000.0,3.782,653700.0
479,2018-06-01,09:53:58,3.7815000000000003,3.781,28444800.0,3.781,50000.0,3.782,653700.0
480,2018-06-01,09:54:01,3.7815000000000003,3.781,28474800.0,3.781,20000.0,3.782,653700.0
481,2018-06-01,09:54:04,3.7805,3.781,28499800.0,3.78,62000.0,3.781,598300.0
482,2018-06-01,09:54:07,3.7805,3.78,28599800.0,3.78,267000.0,3.781,600300.0
483,2018-06-01,09:54:10,3.7805,3.78,28649900.0,3.78,216900.0,3.781,200.0
484,2018-06-01,09:54:13,3.7805,3.78,28649900.0,3.78,216900.0,3.781,606500.0
485,2018-06-01,09:54:16,3.7805,3.78,28649900.0,3.78,216900.0,3.781,606500.0
486,2018-06-01,09:54:19,3.7805,3.78,28649900.0,3.78,216900.0,3.781,606500.0
487,2018-06-01,09:54:22,3.7794999999999996,3.78,28936900.0,3.779,81400.0,3.78,624200.0
488,2018-06-01,09:54:25,3.7794999999999996,3.78,28936900.0,3.779,81400.0,3.78,39600.0
489,2018-06-01,09:54:28,3.7794999999999996,3.78,28937900.0,3.779,82900.0,3.78,40400.0
490,2018-06-01,09:54:31,3.7794999999999996,3.78,28937900.0,3.779,82900.0,3.78,40400.0
491,2018-06-01,09:54:34,3.7794999999999996,3.779,28952100.0,3.779,68700.0,3.78,24900.0
492,2018-06-01,09:54:37,3.7794999999999996,3.779,28952100.0,3.779,66700.0,3.78,24900.0
493,2018-06-01,09:54:40,3.7794999999999996,3.779,28952100.0,3.779,65700.0,3.78,24900.0
494,2018-06-01,09:54:43,3.7794999999999996,3.78,28972400.0,3.779,47400.0,3.78,22900.0
495,2018-06-01,09:54:46,3.7794999999999996,3.779,28988400.0,3.779,31400.0,3.78,22900.0
496,2018-06-01,09:54:49,3.7794999999999996,3.779,28988400.0,3.779,34700.0,3.78,622900.0
497,2018-06-01,09:54:52,3.7794999999999996,3.779,29003400.0,3.779,19900.0,3.78,622900.0
498,2018-06-01,09:54:55,3.7794999999999996,3.779,29004400.0,3.779,18900.0,3.78,622900.0
499,2018-06-01,09:54:58,3.7794999999999996,3.779,29019400.0,3.779,3900.0,3.78,622900.0
500,2018-06-01,09:55:01,3.7794999999999996,3.779,29019600.0,3.779,8900.0,3.78,622900.0
501,2018-06-01,09:55:04,3.7785,3.779,29033500.0,3.778,281700.0,3.779,6100.0
502,2018-06-01,09:55:07,3.7785,3.779,29034200.0,3.778,282500.0,3.779,267400.0
503,2018-06-01,09:55:10,3.7775,3.778,29319000.0,3.777,98100.0,3.778,30200.0
504,2018-06-01,09:55:13,3.7775,3.778,29332500.0,3.777,94800.0,3.778,20000.0
505,2018-06-01,09:55:16,3.7775,3.778,29332500.0,3.777,94800.0,3.778,320000.0
506,2018-06-01,09:55:19,3.7775,3.778,29333500.0,3.777,94800.0,3.778,319000.0
507,2018-06-01,09:55:22,3.7775,3.778,29333500.0,3.777,94800.0,3.778,319000.0
508,2018-06-01,09:55:25,3.7775,3.777,29348500.0,3.777,79800.0,3.778,319000.0
509,2018-06-01,09:55:31,3.7775,3.778,29671900.0,3.777,57800.0,3.778,337600.0
510,2018-06-01,09:55:34,3.7775,3.777,29698300.0,3.777,34100.0,3.778,335600.0
511,2018-06-01,09:55:37,3.7775,3.777,29713300.0,3.777,19100.0,3.778,335600.0
512,2018-06-01,09:55:40,3.7765,3.777,29737400.0,3.776,93000.0,3.777,412400.0
513,2018-06-01,09:55:43,3.7765,3.777,29737400.0,3.776,93000.0,3.777,416800.0
514,2018-06-01,09:55:46,3.7765,3.775,29937400.0,3.776,200.0,3.777,440000.0
515,2018-06-01,09:55:49,3.7755,3.776,29948600.0,3.775,305100.0,3.776,1400.0
516,2018-06-01,09:55:52,3.7755,3.776,29949100.0,3.775,305200.0,3.776,900.0
517,2018-06-01,09:55:55,3.7755,3.776,29949100.0,3.775,305800.0,3.776,900.0
518,2018-06-01,09:55:58,3.776,3.777,29992700.0,3.775,301700.0,3.777,472100.0
519,2018-06-01,09:56:01,3.7765,3.777,29992700.0,3.776,8100.0,3.777,472100.0
520,2018-06-01,09:56:04,3.7744999999999997,3.775,30087000.0,3.774,620700.0,3.775,68100.0
521,2018-06-01,09:56:07,3.7755,3.776,30317500.0,3.775,200.0,3.776,360400.0
522,2018-06-01,09:56:10,3.7755,3.776,30317500.0,3.775,200.0,3.776,360400.0
523,2018-06-01,09:56:13,3.7755,3.776,30318100.0,3.775,100.0,3.776,359900.0
524,2018-06-01,09:56:16,3.7744999999999997,3.774,30336200.0,3.774,606100.0,3.775,5300.0
525,2018-06-01,09:56:19,3.7755,3.775,30341500.0,3.775,36700.0,3.776,359900.0
526,2018-06-01,09:56:22,3.7755,3.776,30343400.0,3.775,36700.0,3.776,358000.0
527,2018-06-01,09:56:25,3.7755,3.776,30565100.0,3.775,30500.0,3.776,142500.0
528,2018-06-01,09:56:28,3.7744999999999997,3.775,30595600.0,3.774,606100.0,3.775,34400.0
529,2018-06-01,09:56:31,3.7755,3.775,30633200.0,3.775,401600.0,3.776,142500.0
530,2018-06-01,09:56:34,3.7755,3.775,30633200.0,3.775,401700.0,3.776,142500.0
531,2018-06-01,09:56:37,3.7755,3.775,30633200.0,3.775,424200.0,3.776,142500.0
532,2018-06-01,09:56:40,3.7755,3.775,30966500.0,3.775,90900.0,3.776,142500.0
533,2018-06-01,09:56:43,3.7755,3.776,30971800.0,3.775,89600.0,3.776,140500.0
534,2018-06-01,09:56:46,3.7755,3.776,30971800.0,3.775,84600.0,3.776,140500.0
535,2018-06-01,09:56:49,3.7755,3.776,30994800.0,3.775,70800.0,3.776,137500.0
536,2018-06-01,09:56:52,3.7744999999999997,3.775,31067200.0,3.774,25300.0,3.775,227700.0
537,2018-06-01,09:56:55,3.7744999999999997,3.775,31074000.0,3.774,23600.0,3.775,220900.0
538,2018-06-01,09:56:58,3.775,3.775,31074000.0,3.774,33600.0,3.776,387500.0
539,2018-06-01,09:57:01,3.775,3.775,31074000.0,3.774,634300.0,3.776,387500.0
540,2018-06-01,09:57:04,3.7755,3.776,31076600.0,3.775,1000.0,3.776,384900.0
541,2018-06-01,09:57:07,3.7744999999999997,3.775,31077600.0,3.774,646500.0,3.775,5000.0
542,2018-06-01,09:57:10,3.7755,3.775,31094600.0,3.775,28000.0,3.776,384900.0
543,2018-06-01,09:57:13,3.7755,3.776,31109500.0,3.775,600200.0,3.776,373300.0
544,2018-06-01,09:57:16,3.7775,3.777,31888300.0,3.777,207900.0,3.778,370300.0
545,2018-06-01,09:57:19,3.777,3.777,31888300.0,3.776,955800.0,3.778,370300.0
546,2018-06-01,09:57:22,3.7775,3.777,31888300.0,3.777,100.0,3.778,370300.0
547,2018-06-01,09:57:25,3.7775,3.777,31888300.0,3.777,600200.0,3.778,370300.0
548,2018-06-01,09:57:28,3.778,3.777,32343100.0,3.777,1500.0,3.779,300000.0
549,2018-06-01,09:57:31,3.778,3.777,32343100.0,3.777,11500.0,3.779,300000.0
550,2018-06-01,09:57:34,3.7785,3.777,32343100.0,3.778,100000.0,3.779,300000.0
551,2018-06-01,09:57:37,3.7785,3.777,32343100.0,3.778,100000.0,3.779,300000.0
552,2018-06-01,09:57:40,3.7794999999999996,3.78,32647600.0,3.779,40000.0,3.78,616600.0
553,2018-06-01,09:57:43,3.7785,3.78,32647600.0,3.778,700800.0,3.779,220900.0
554,2018-06-01,09:57:46,3.7794999999999996,3.78,32918600.0,3.779,260900.0,3.78,575700.0
555,2018-06-01,09:57:49,3.7794999999999996,3.779,32918900.0,3.779,50500.0,3.78,575500.0
556,2018-06-01,09:57:52,3.7794999999999996,3.779,32921200.0,3.779,48200.0,3.78,575500.0
557,2018-06-01,09:57:55,3.7794999999999996,3.779,32921200.0,3.779,48200.0,3.78,575500.0
558,2018-06-01,09:57:58,3.7794999999999996,3.779,32923500.0,3.779,48400.0,3.78,575500.0
559,2018-06-01,09:58:01,3.7794999999999996,3.779,32923500.0,3.779,48400.0,3.78,575500.0
560,2018-06-01,09:58:04,3.7794999999999996,3.779,32923500.0,3.779,53400.0,3.78,575500.0
561,2018-06-01,09:58:07,3.7794999999999996,3.78,33006600.0,3.779,53400.0,3.78,492400.0
